energy (keV),counts
12.257849620377153,0
12.299828557433239,0
12.341807494489323,2
12.38378643154541,2
12.425765368601496,3
12.467744305657583,0
12.509723242713669,0
12.551702179769755,1
12.593681116825842,3
12.635660053881928,1
12.677638990938012,4
12.719617927994099,3
12.761596865050185,2
12.803575802106272,1
12.845554739162358,1
12.887533676218444,0
12.92951261327453,1
12.971491550330617,3
13.013470487386702,3
13.055449424442788,4
13.097428361498874,0
13.13940729855496,2
13.181386235611047,3
13.223365172667133,1
13.26534410972322,1
13.307323046779306,1
13.34930198383539,2
13.391280920891477,1
13.433259857947563,2
13.47523879500365,1
13.517217732059736,3
13.559196669115822,2
13.601175606171909,0
13.643154543227995,0
13.685133480284081,1
13.727112417340166,0
13.769091354396252,3
13.811070291452339,0
13.853049228508425,0
13.895028165564511,1
13.937007102620598,2
13.978986039676684,1
14.02096497673277,1
14.062943913788855,1
14.104922850844941,2
14.146901787901028,1
14.188880724957114,2
14.2308596620132,2
14.272838599069287,0
14.314817536125373,1
14.35679647318146,2
14.398775410237544,3
14.44075434729363,2
14.482733284349717,1
14.524712221405803,1
14.56669115846189,0
14.608670095517976,0
14.650649032574062,1
14.692627969630148,0
14.734606906686233,3
14.77658584374232,0
14.818564780798406,2
14.860543717854492,2
14.902522654910578,1
14.944501591966665,2
14.986480529022751,1
15.028459466078838,0
15.070438403134924,0
15.112417340191008,0
15.154396277247095,0
15.196375214303181,1
15.238354151359268,1
15.280333088415354,2
15.32231202547144,1
15.364290962527527,0
15.406269899583613,1
15.448248836639698,2
15.490227773695784,0
15.53220671075187,1
15.574185647807957,1
15.616164584864043,0
15.65814352192013,2
15.700122458976216,1
15.742101396032302,2
15.784080333088387,1
15.826059270144473,2
15.86803820720056,0
15.910017144256646,1
15.951996081312732,2
15.993975018368818,1
16.035953955424905,0
16.07793289248099,1
16.119911829537077,2
16.161890766593164,0
16.20386970364925,2
16.245848640705336,0
16.287827577761423,0
16.329806514817506,3
16.371785451873592,1
16.41376438892968,1
16.455743325985765,1
16.49772226304185,1
16.539701200097937,2
16.581680137154024,1
16.62365907421011,2
16.665638011266196,0
16.707616948322283,1
16.74959588537837,3
16.791574822434455,1
16.833553759490542,0
16.875532696546628,0
16.917511633602714,0
16.9594905706588,2
17.001469507714884,0
17.04344844477097,1
17.085427381827056,0
17.127406318883143,1
17.16938525593923,1
17.211364192995315,2
17.2533431300514,2
17.295322067107488,0
17.337301004163574,1
17.37927994121966,2
17.421258878275747,0
17.463237815331834,3
17.50521675238792,2
17.547195689444006,0
17.589174626500093,0
17.63115356355618,1
