energy (keV),counts
6.985651624414533,0
7.026986841127045,0
7.068322057839557,0
7.109657274552069,0
7.1509924912645815,0
7.1923277079770935,1
7.233662924689606,1
7.274998141402117,1
7.316333358114629,0
7.357668574827141,1
7.399003791539653,2
7.440339008252165,0
7.481674224964677,0
7.523009441677189,0
7.564344658389701,0
7.605679875102213,0
7.647015091814725,0
7.688350308527237,0
7.729685525239749,1
7.7710207419522614,0
7.8123559586647735,0
7.853691175377286,0
7.895026392089798,0
7.93636160880231,0
7.977696825514822,0
8.019032042227334,0
8.060367258939845,0
8.101702475652358,0
8.143037692364869,1
8.184372909077382,3
8.225708125789893,0
8.267043342502406,0
8.308378559214917,3
8.34971377592743,0
8.391048992639941,1
8.432384209352454,1
8.473719426064966,2
8.515054642777478,0
8.55638985948999,1
8.597725076202503,0
8.639060292915014,0
8.680395509627527,0
8.721730726340038,1
8.76306594305255,0
8.804401159765062,0
8.845736376477575,1
8.887071593190086,0
8.928406809902599,0
8.96974202661511,2
9.011077243327623,0
9.052412460040134,0
9.093747676752647,1
9.135082893465158,0
9.176418110177671,0
9.217753326890183,0
9.259088543602694,1
9.300423760315207,0
9.341758977027718,0
9.38309419374023,1
9.424429410452742,1
9.465764627165255,3
9.507099843877766,2
9.548435060590279,0
9.58977027730279,0
9.631105494015303,2
9.672440710727814,3
9.713775927440327,2
9.755111144152838,1
9.796446360865351,1
9.837781577577863,0
9.879116794290375,0
9.920452011002887,0
9.9617872277154,0
10.00312244442791,0
10.044457661140424,0
10.085792877852935,0
10.127128094565448,1
10.168463311277959,0
10.209798527990472,0
10.251133744702983,0
10.292468961415496,0
10.333804178128007,0
10.37513939484052,0
10.416474611553031,0
10.457809828265544,0
10.499145044978055,0
10.540480261690568,1
10.58181547840308,0
10.62315069511559,0
10.664485911828104,0
10.705821128540615,0
10.747156345253128,0
10.788491561965639,1
10.829826778678152,1
10.871161995390663,2
10.912497212103176,0
10.953832428815687,0
10.9951676455282,1
11.036502862240711,1
11.077838078953224,1
11.119173295665735,0
11.160508512378248,0
11.20184372909076,0
11.243178945803272,2
11.284514162515784,1
11.325849379228297,1
11.367184595940808,1
11.40851981265332,1
11.449855029365832,1
11.491190246078345,0
11.532525462790856,2
11.573860679503369,0
11.61519589621588,0
11.656531112928393,0
11.697866329640904,0
11.739201546353417,0
11.780536763065928,1
11.821871979778441,0
11.863207196490952,0
11.904542413203465,0
11.945877629915977,0
11.987212846628488,1
12.028548063341,0
12.069883280053512,1
12.111218496766025,0
12.152553713478536,0
12.193888930191049,0
