 501 lines : Polyimide transmission from Henke
 2 columns : Photon Wavelength (nm), Transmission
   0.82414      0.88159    
   0.83176      0.87865    
   0.83946      0.87566    
   0.84723      0.87261    
   0.85507      0.86950    
   0.86298      0.86631    
   0.87096      0.86306    
   0.87902      0.85973    
   0.88716      0.85633    
   0.89536      0.85286    
   0.90365      0.84930    
   0.91201      0.84567    
   0.92045      0.84196    
   0.92897      0.83817    
   0.93756      0.83430    
   0.94624      0.83035    
   0.95499      0.82631    
   0.96383      0.82219    
   0.97275      0.81797    
   0.98175      0.81370    
   0.99083      0.80935    
    1.0000      0.80493    
    1.0093      0.80043    
    1.0186      0.79586    
    1.0280      0.79120    
    1.0375      0.78645    
    1.0471      0.78161    
    1.0568      0.77667    
    1.0666      0.77164    
    1.0765      0.76651    
    1.0864      0.76129    
    1.0965      0.75597    
    1.1066      0.75055    
    1.1169      0.74503    
    1.1272      0.73940    
    1.1376      0.73368    
    1.1482      0.72786    
    1.1588      0.72194    
    1.1695      0.71592    
    1.1803      0.70979    
    1.1912      0.70361    
    1.2023      0.69735    
    1.2134      0.69104    
    1.2246      0.68462    
    1.2359      0.67807    
    1.2474      0.67142    
    1.2589      0.66466    
    1.2706      0.65780    
    1.2823      0.65084    
    1.2942      0.64378    
    1.3062      0.63664    
    1.3183      0.62941    
    1.3305      0.62211    
    1.3428      0.61472    
    1.3552      0.60738    
    1.3677      0.59995    
    1.3804      0.59244    
    1.3932      0.58484    
    1.4060      0.57715    
    1.4191      0.56937    
    1.4322      0.56151    
    1.4454      0.55354    
    1.4588      0.54546    
    1.4723      0.53728    
    1.4859      0.52900    
    1.4997      0.52062    
    1.5136      0.51216    
    1.5276      0.50364    
    1.5417      0.49505    
    1.5560      0.48640    
    1.5704      0.47768    
    1.5849      0.46894    
    1.5996      0.46018    
    1.6144      0.45144    
    1.6293      0.44267    
    1.6444      0.43388    
    1.6596      0.42507    
    1.6749      0.41622    
    1.6904      0.40735    
    1.7061      0.39846    
    1.7219      0.38955    
    1.7378      0.38063    
    1.7539      0.37207    
    1.7701      0.36367    
    1.7865      0.35566    
    1.8030      0.34761    
    1.8197      0.33954    
    1.8365      0.33126    
    1.8535      0.32292    
    1.8707      0.31432    
    1.8880      0.30576    
    1.9055      0.29723    
    1.9231      0.28878    
    1.9409      0.28041    
    1.9588      0.27218    
    1.9770      0.26403    
    1.9953      0.25600    
    2.0137      0.24804    
    2.0324      0.24015    
    2.0512      0.23234    
    2.0701      0.22461    
    2.0893      0.21698    
    2.1086      0.20943    
    2.1281      0.20197    
    2.1478      0.19461    
    2.1677      0.18735    
    2.1878      0.18019    
    2.2080      0.17314    
    2.2284      0.16624    
    2.2491      0.15947    
    2.2699      0.15283    
    2.2909      0.26969    
    2.3121      0.26157    
    2.3335      0.25352    
    2.3550      0.24554    
    2.3768      0.23764    
    2.3988      0.22981    
    2.4210      0.22207    
    2.4434      0.21441    
    2.4660      0.20686    
    2.4889      0.19940    
    2.5119      0.19204    
    2.5351      0.18480    
    2.5586      0.17769    
    2.5823      0.17079    
    2.6062      0.16401    
    2.6303      0.15736    
    2.6546      0.15083    
    2.6792      0.14443    
    2.7040      0.13817    
    2.7290      0.13205    
    2.7542      0.12606    
    2.7797      0.12022    
    2.8054      0.11452    
    2.8314      0.10898    
    2.8576      0.10358    
    2.8840      0.98337E-01
    2.9107      0.93247E-01
    2.9376      0.88313E-01
    2.9648      0.83536E-01
    2.9923      0.78917E-01
    3.0200      0.74457E-01
    3.0479      0.96164E-01
    3.0761      0.91091E-01
    3.1046      0.86178E-01
    3.1333      0.81426E-01
    3.1623      0.76835E-01
    3.1915      0.72405E-01
    3.2211      0.68139E-01
    3.2509      0.64050E-01
    3.2810      0.60255E-01
    3.3113      0.56690E-01
    3.3420      0.53407E-01
    3.3729      0.50251E-01
    3.4041      0.47222E-01
    3.4356      0.44318E-01
    3.4674      0.41537E-01
    3.4995      0.38879E-01
    3.5318      0.36340E-01
    3.5645      0.33920E-01
    3.5975      0.31615E-01
    3.6308      0.29424E-01
    3.6644      0.27343E-01
    3.6983      0.25371E-01
    3.7325      0.23505E-01
    3.7670      0.21741E-01
    3.8019      0.20077E-01
    3.8371      0.18509E-01
    3.8726      0.17035E-01
    3.9084      0.15652E-01
    3.9446      0.14355E-01
    3.9811      0.13143E-01
    4.0179      0.12012E-01
    4.0551      0.10958E-01
    4.0926      0.99776E-02
    4.1305      0.90671E-02
    4.1687      0.82235E-02
    4.2073      0.74432E-02
    4.2462      0.67230E-02
    4.2855      0.60596E-02
    4.3251      0.54500E-02
    4.3652      0.67933    
    4.4055      0.67223    
    4.4463      0.66503    
    4.4875      0.65772    
    4.5290      0.65030    
    4.5709      0.64277    
    4.6132      0.63514    
    4.6559      0.62739    
    4.6989      0.61952    
    4.7424      0.61154    
    4.7863      0.60344    
    4.8306      0.59523    
    4.8753      0.58691    
    4.9204      0.57848    
    4.9659      0.56994    
    5.0119      0.56135    
    5.0582      0.55349    
    5.1051      0.54563    
    5.1523      0.53786    
    5.2000      0.52979    
    5.2481      0.52148    
    5.2966      0.51300    
    5.3456      0.50444    
    5.3951      0.49581    
    5.4450      0.48711    
    5.4954      0.47835    
