mu,muErr,muRErr,E,sigma,sigmaErr,sigmaRErr,A,AErr,ARErr,intCounts,xBound1,xBound2
415.94242314116775,0.009492781920695725,2.2822346056954007e-05,8.048,3.2694420501666475,0.009493611506692133,0.002903740565216084,42331.72269231254,106.44593892902209,0.002514566669131864,42224.0,404.9693800403226,427.25435987903234
460.20826196037547,0.0505888190188245,0.00010992592528288913,8.905,3.4922398156588703,0.050601876752784214,0.014489805804827671,5789.365083227019,72.63534920418321,0.012546341120310889,5830.0,447.15166330645167,471.13820564516135
