mu,muErr,muRErr,E,sigma,sigmaErr,sigmaRErr,A,AErr,ARErr,intCounts,xBound1,xBound2
305.2194882772179,0.00958704398335797,3.1410327163154355e-05,5.899,2.8192201709343685,0.00958782988602945,0.0034008801387270774,125388.64641026588,369.28054853624263,0.0029450876064805237,125430.0,295.9138608870968,315.5870337701613
335.69112264703625,0.036780820778677274,0.00010956745143764381,6.49,3.102159964376953,0.03679357302473856,0.011860630479166245,18932.922307432524,194.42660116097062,0.010269233560666136,18921.0,323.7975302419355,345.6616935483871
