mu,muErr,muRErr,E,sigma,sigmaErr,sigmaRErr,A,AErr,ARErr,intCounts,xBound1,xBound2
305.45277653628455,0.031085480937463123,0.00010176853289716454,5.899,2.889208506817457,0.03108551173887962,0.010759179085043319,5426.394947856535,50.561609585062,0.009317716471233669,5407.0,293.40725806451616,317.26572580645166
335.88305688211693,0.10066494164673412,0.0002997023505179779,6.49,2.944975769034449,0.10068412177448961,0.034188438096215745,824.4573938881475,24.407444524679917,0.029604252088242206,833.0,320.46759072580653,345.6616935483872
